"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int24_disp29";24;0,048989795;489,8979486;2,172363281;28,97421422
"int24_disp30";24;0,048989795;489,8979486;2,1328125;29,9627451
"int24_disp31";24;0,048989795;489,8979486;2,0859375;30,98998449
"int24_disp32";24;0,048989795;489,8979486;2,046875;32,02851855
"int24_disp33";24;0,048989795;489,8979486;2,013671875;33,0020311
"int24_disp34";24;0,048989795;489,8979486;1,98125;33,97668002
"int24_disp35";24;0,048989795;489,8979486;1,95;35,02007234
"int24_disp36";24;0,048989795;489,8979486;1,9203125;35,97244605
"int24_disp37";24;0,048989795;489,8979486;1,8875;36,98516279
"int24_disp38";24;0,048989795;489,8979486;1,859375;37,99020757
"int24_disp39";24;0,048989795;489,8979486;1,83203125;38,98248525
"int24_disp40";24;0,048989795;489,8979486;1,799999999;40,04853723
"int24_disp41";24;0,048989795;489,8979486;1,78125;40,99102954
"int24_disp42";24;0,048989795;489,8979486;1,759375;42,01527581
"int24_disp43";24;0,048989795;489,8979486;1,733398438;43,00063505
"int24_disp44";24;0,048989795;489,8979486;1,709375;44,00092828
"int24_disp45";24;0,048989795;489,8979486;1,6875;44,99434023
"int24_disp46";24;0,048989795;489,8979486;1,665625;45,98606021
"int24_disp47";24;0,048989795;489,8979486;1,646875;47,01661161
"int24_disp48";24;0,048989795;489,8979486;1,628125;48,04689668
"int24_disp49";24;0,048989795;489,8979486;1,605236816;48,99219775
"int24_disp50";24;0,048989795;489,8979486;1,5890625;49,97730594
"int24_disp51";24;0,048989795;489,8979486;1,5671875;51,02764311
"int24_disp52";24;0,048989795;489,8979486;1,5515625;52,02914136
"int24_disp53";24;0,048989795;489,8979486;1,53125;52,96924419
"int24_disp54";24;0,048989795;489,8979486;1,51875;53,99576821
"int24_disp55";24;0,048989795;489,8979486;1,502368164;55,04561962
"int24_disp56";24;0,048989795;489,8979486;1,4875;55,9959224
"int24_disp57";24;0,048989795;489,8979486;1,470214844;57,03820505
"int24_disp58";24;0,048989795;489,8979486;1,45546875;57,99025401
"int24_disp59";24;0,048989795;489,8979486;1,441015625;58,97093253
"int24_disp60";24;0,048989795;489,8979486;1,425976563;59,98883356
"int24_disp61";24;0,048989795;489,8979486;1,4125;60,98002173
"int24_disp62";24;0,048989795;489,8979486;1,396875;62,00650248
"int24_disp63";24;0,048989795;489,8979486;1,38359375;62,9654325
"int24_disp64";24;0,048989795;489,8979486;1,375;63,95203219
"int24_disp65";24;0,048989795;489,8979486;1,358984375;64,98081259
"int24_disp66";24;0,048989795;489,8979486;1,34375;65,96878795
"int24_disp67";24;0,048989795;489,8979486;1,333935547;67,00486524
"int24_disp68";24;0,048989795;489,8979486;1,325;68,00834408
"int24_disp69";24;0,048989795;489,8979486;1,311328125;68,99658642
"int24_disp70";24;0,048989795;489,8979486;1,2984375;70,03529579
"int24_disp71";24;0,048989795;489,8979486;1,287890625;71,03693164
"int24_disp72";24;0,048989795;489,8979486;1,278149414;71,98155665
"int24_disp73";24;0,048989795;489,8979486;1,267382813;73,02366591
"int24_disp74";24;0,048989795;489,8979486;1,25625;74,04628638
"int24_disp75";24;0,048989795;489,8979486;1,246875;74,9971993
"int25_disp2";25;0,05;500;12;2,025742585
"int25_disp3";25;0,05;500;8,5;3,012296168
"int25_disp4";25;0,05;500;7;4,002119656
"int25_disp5";25;0,05;500;6,0625;5,035415391
"int25_disp6";25;0,05;500;5,4375;6,037250538
"int25_disp7";25;0,05;500;4,953125;7,00634055
"int25_disp8";25;0,05;500;4,5625;8,031646112
"int25_disp9";25;0,05;500;4,25;8,998451546
"int25_disp10";25;0,05;500;3,99987793;10,02524654
"int25_disp11";25;0,05;500;3,8125;10,97055992
"int25_disp12";25;0,05;500;3,6171875;12,01131761
"int25_disp13";25;0,05;500;3,451171875;13,04802095
"int25_disp14";25;0,05;500;3,3125;14,02812935
"int25_disp15";25;0,05;500;3,1875;15,00784789
"int25_disp16";25;0,05;500;3,078125;15,97364579
"int25_disp17";25;0,05;500;2,96875;16,98038811
"int25_disp18";25;0,05;500;2,870605469;17,98047294
"int25_disp19";25;0,05;500;2,790039063;18,9832426
"int25_disp20";25;0,05;500;2,703125;20,04779812
"int25_disp21";25;0,05;500;2,63671875;20,98637927
"int25_disp22";25;0,05;500;2,564453125;21,97769627
"int25_disp23";25;0,05;500;2,5;23,04682344
"int25_disp24";25;0,05;500;2,4453125;23,9756228
"int25_disp25";25;0,05;500;2,382324219;24,99271179
"int25_disp26";25;0,05;500;2,337890625;25,96487978
"int25_disp27";25;0,05;500;2,289550781;26,97252856
"int25_disp28";25;0,05;500;2,2421875;27,96780324
"int25_disp29";25;0,05;500;2,197265625;29,0027258
"int25_disp30";25;0,05;500;2,15234375;29,99668558
"int25_disp31";25;0,05;500;2,114257813;30,97126982
"int25_disp32";25;0,05;500;2,078125;31,96392744
"int25_disp33";25;0,05;500;2,039550781;33,03087263
"int25_disp34";25;0,05;500;2,00390625;34,04003301
"int25_disp35";25;0,05;500;1,972753906;35,03811074
"int25_disp36";25;0,05;500;1,94375;35,97521903
"int25_disp37";25;0,05;500;1,9;36,95705555
"int25_disp38";25;0,05;500;1,88203125;37,95710797
"int25_disp39";25;0,05;500;1,855859375;38,9523307
"int25_disp40";25;0,05;500;1,826269531;40,01024684
"int25_disp41";25;0,05;500;1,7984375;40,96576683
"int25_disp42";25;0,05;500;1,7796875;42,02041384
"int25_disp43";25;0,05;500;1,75;42,99647358
"int25_disp44";25;0,05;500;1,728125;44,03397073
"int25_disp45";25;0,05;500;1,70625;44,97728109
"int25_disp46";25;0,05;500;1,6875;46,00264039
"int25_disp47";25;0,05;500;1,6640625;47,00768492
"int25_disp48";25;0,05;500;1,64375;47,99608191
"int25_disp49";25;0,05;500;1,625292969;49,04875026
"int25_disp50";25;0,05;500;1,60625;49,99199466
"int25_disp51";25;0,05;500;1,5875;51,00887707
"int25_disp52";25;0,05;500;1,56875;52,03728514
"int25_disp53";25;0,05;500;1,553125;53,04301138
"int25_disp54";25;0,05;500;1,5375;53,96613656
"int25_disp55";25;0,05;500;1,515625;55,00404341
"int25_disp56";25;0,05;500;1,499998474;56,0343546
"int25_disp57";25;0,05;500;1,487695313;57,04085469
"int25_disp58";25;0,05;500;1,47265625;57,95438169
"int25_disp59";25;0,05;500;1,45625;59,04565271
"int25_disp60";25;0,05;500;1,4421875;59,99817247
"int25_disp61";25;0,05;500;1,425;61,02915366
"int25_disp62";25;0,05;500;1,415167236;61,96168778
"int25_disp63";25;0,05;500;1,4;63,01001479
"int25_disp64";25;0,05;500;1,387109375;64,00142902
"int25_disp65";25;0,05;500;1,375976563;65,00486488
"int25_disp66";25;0,05;500;1,3625;65,97561899
"int25_disp67";25;0,05;500;1,35;67,04294388
"int25_disp68";25;0,05;500;1,3390625;68,04147608
"int25_disp69";25;0,05;500;1,328125;68,97902891
"int25_disp70";25;0,05;500;1,3125;70,02474442
"int25_disp71";25;0,05;500;1,30625;71,00501779
"int25_disp72";25;0,05;500;1,29296875;72,04359153
"int25_disp73";25;0,05;500;1,283007813;73,03702928
"int25_disp74";25;0,05;500;1,271606445;73,97377983
"int25_disp75";25;0,05;500;1,26171875;74,9790937
"int26_disp2";26;0,050990195;509,9019514;12,5;1,985832553
"int26_disp3";26;0,050990195;509,9019514;8,75;3,018477432
"int26_disp4";26;0,050990195;509,9019514;7,125;3,971002045
"int26_disp5";26;0,050990195;509,9019514;6,15625;4,989029914
"int26_disp6";26;0,050990195;509,9019514;5,5;5,97461986
"int26_disp7";26;0,050990195;509,9019514;4,96875;7,036446128
"int26_disp8";26;0,050990195;509,9019514;4,625;8,032411561
"int26_disp9";26;0,050990195;509,9019514;4,34375;8,963503865
"int26_disp10";26;0,050990195;509,9019514;4,0625;10,02590317
"int26_disp11";26;0,050990195;509,9019514;3,84375;10,98559295
"int26_disp12";26;0,050990195;509,9019514;3,65625;11,98211562
"int26_disp13";26;0,050990195;509,9019514;3,4921875;13,01658201
"int26_disp14";26;0,050990195;509,9019514;3,3515625;13,98969594
"int26_disp15";26;0,050990195;509,9019514;3,2265625;15,0154528
"int26_disp16";26;0,050990195;509,9019514;3,10546875;15,99828813
"int26_disp17";26;0,050990195;509,9019514;2,984375;17,04649771
"int26_disp18";26;0,050990195;509,9019514;2,900390625;18,04273049
"int26_disp19";26;0,050990195;509,9019514;2,8203125;19,01396771
"int26_disp20";26;0,050990195;509,9019514;2,734375;20,02814856
"int26_disp21";26;0,050990195;509,9019514;2,671875;20,95755988
"int26_disp22";26;0,050990195;509,9019514;2,58984375;22,04810647
"int26_disp23";26;0,050990195;509,9019514;2,52734375;23,0355461
"int26_disp24";26;0,050990195;509,9019514;2,470947266;24,01184871
"int26_disp25";26;0,050990195;509,9019514;2,41796875;24,97563249
"int26_disp26";26;0,050990195;509,9019514;2,359375;26,04821883
"int26_disp27";26;0,050990195;509,9019514;2,3125;26,96831757
"int26_disp28";26;0,050990195;509,9019514;2,26171875;28,04655083
"int26_disp29";26;0,050990195;509,9019514;2,21875;29,04322093
"int26_disp30";26;0,050990195;509,9019514;2,17578125;30,03833114
"int26_disp31";26;0,050990195;509,9019514;2,13671875;31,02590919
"int26_disp32";26;0,050990195;509,9019514;2,09765625;31,99805933
"int26_disp33";26;0,050990195;509,9019514;2,060058594;33,0264383
"int26_disp34";26;0,050990195;509,9019514;2,02734375;34,00651222
"int26_disp35";26;0,050990195;509,9019514;2,000244141;34,98695177
"int26_disp36";26;0,050990195;509,9019514;1,96171875;36,04858755
"int26_disp37";26;0,050990195;509,9019514;1,93125;37,03507328
"int26_disp38";26;0,050990195;509,9019514;1,9;37,97215263
"int26_disp39";26;0,050990195;509,9019514;1,873779297;39,03847479
"int26_disp40";26;0,050990195;509,9019514;1,84765625;40,04784197
"int26_disp41";26;0,050990195;509,9019514;1,825;40,96041579
"int26_disp42";26;0,050990195;509,9019514;1,79375;42,02209766
"int26_disp43";26;0,050990195;509,9019514;1,775;42,9709548
"int26_disp44";26;0,050990195;509,9019514;1,75;43,97626302
"int26_disp45";26;0,050990195;509,9019514;1,7234375;45,00654104
"int26_disp46";26;0,050990195;509,9019514;1,70703125;46,00937789
"int26_disp47";26;0,050990195;509,9019514;1,682189941;47,03547081
"int26_disp48";26;0,050990195;509,9019514;1,6640625;47,99543002
"int26_disp49";26;0,050990195;509,9019514;1,643945313;48,96248227
"int26_disp50";26;0,050990195;509,9019514;1,625976563;49,95392112
"int26_disp51";26;0,050990195;509,9019514;1,604492188;50,9588592
"int26_disp52";26;0,050990195;509,9019514;1,585742188;51,97368735
"int26_disp53";26;0,050990195;509,9019514;1,56875;53,0067806
"int26_disp54";26;0,050990195;509,9019514;1,553125;54,0263837
"int26_disp55";26;0,050990195;509,9019514;1,537695313;54,9780892
"int26_disp56";26;0,050990195;509,9019514;1,51875;56,00396375
"int26_disp57";26;0,050990195;509,9019514;1,50625;57,03560419
"int26_disp58";26;0,050990195;509,9019514;1,4890625;57,98544112
"int26_disp59";26;0,050990195;509,9019514;1,473876953;59,04379637
"int26_disp60";26;0,050990195;509,9019514;1,458300781;60,00291944
"int26_disp61";26;0,050990195;509,9019514;1,444271851;61,011982
"int26_disp62";26;0,050990195;509,9019514;1,430566406;61,97387353
"int26_disp63";26;0,050990195;509,9019514;1,41796875;63,01297623
"int26_disp64";26;0,050990195;509,9019514;1,403125;63,966429
"int26_disp65";26;0,050990195;509,9019514;1,390625;65,02817863
"int26_disp66";26;0,050990195;509,9019514;1,378125;66,01448899
"int26_disp67";26;0,050990195;509,9019514;1,365625;67,03382015
"int26_disp68";26;0,050990195;509,9019514;1,355078125;68,01587439
"int26_disp69";26;0,050990195;509,9019514;1,3421875;69,04043143
"int26_disp70";26;0,050990195;509,9019514;1,3296875;69,99561695
"int26_disp71";26;0,050990195;509,9019514;1,31875;71,01915415
"int26_disp72";26;0,050990195;509,9019514;1,306774902;72,02585734
"int26_disp73";26;0,050990195;509,9019514;1,294799805;72,99364426
"int26_disp74";26;0,050990195;509,9019514;1,286816406;73,98113285
"int26_disp75";26;0,050990195;509,9019514;1,276503754;75,02561634
"int27_disp2";27;0,051961524;519,6152423;12,5;1,977229227
"int27_disp3";27;0,051961524;519,6152423;8,875;2,956201969
"int27_disp4";27;0,051961524;519,6152423;7,21875;3,996448019
"int27_disp5";27;0,051961524;519,6152423;6,1875;5,020879211
"int27_disp6";27;0,051961524;519,6152423;5,5;6,048362509
"int27_disp7";27;0,051961524;519,6152423;5,03125;7,002450778
"int27_disp8";27;0,051961524;519,6152423;4,65625;8,034475332
"int27_disp9";27;0,051961524;519,6152423;4,359375;9,032974796
"int27_disp10";27;0,051961524;519,6152423;4,09375;10,03825531
"int27_disp11";27;0,051961524;519,6152423;3,875;11,00361882
"int27_disp12";27;0,051961524;519,6152423;3,6953125;11,9872195
"int27_disp13";27;0,051961524;519,6152423;3,515625;13,01065506
"int27_disp14";27;0,051961524;519,6152423;3,3828125;13,98251478
"int27_disp15";27;0,051961524;519,6152423;3,25;14,99844025
"int27_disp16";27;0,051961524;519,6152423;3,140625;16,00275037
"int27_disp17";27;0,051961524;519,6152423;3,029296875;17,03421441
"int27_disp18";27;0,051961524;519,6152423;2,936523438;17,95639353
"int27_disp19";27;0,051961524;519,6152423;2,84375;18,99012489
"int27_disp20";27;0,051961524;519,6152423;2,765625;20,03737268
"int27_disp21";27;0,051961524;519,6152423;2,689453125;21,01399175
"int27_disp22";27;0,051961524;519,6152423;2,625;21,99622258
"int27_disp23";27;0,051961524;519,6152423;2,55078125;23,03613255
"int27_disp24";27;0,051961524;519,6152423;2,498046875;23,95826733
"int27_disp25";27;0,051961524;519,6152423;2,43359375;25,01873821
"int27_disp26";27;0,051961524;519,6152423;2,38671875;26,01974529
"int27_disp27";27;0,051961524;519,6152423;2,337890625;26,98147207
"int27_disp28";27;0,051961524;519,6152423;2,28125;27,98151191
"int27_disp29";27;0,051961524;519,6152423;2,24609375;29,0354238
"int27_disp30";27;0,051961524;519,6152423;2,201171875;29,95585781
"int27_disp31";27;0,051961524;519,6152423;2,158203125;30,9769468
"int27_disp32";27;0,051961524;519,6152423;2,1171875;31,99823089
"int27_disp33";27;0,051961524;519,6152423;2,083984375;33,01998559
"int27_disp34";27;0,051961524;519,6152423;2,046875;33,9544192
"int27_disp35";27;0,051961524;519,6152423;2,016601563;35,01781777
"int27_disp36";27;0,051961524;519,6152423;1,98125;36,03116222
"int27_disp37";27;0,051961524;519,6152423;1,95;37,03171288
"int27_disp38";27;0,051961524;519,6152423;1,925097656;37,96781706
"int27_disp39";27;0,051961524;519,6152423;1,89375;38,98517441
"int27_disp40";27;0,051961524;519,6152423;1,86875;39,98683195
"int27_disp41";27;0,051961524;519,6152423;1,840625;41,04146819
"int27_disp42";27;0,051961524;519,6152423;1,8125;41,98466863
"int27_disp43";27;0,051961524;519,6152423;1,8;42,96765743
"int27_disp44";27;0,051961524;519,6152423;1,76953125;44,00168502
"int27_disp45";27;0,051961524;519,6152423;1,74375;44,99690904
"int27_disp46";27;0,051961524;519,6152423;1,721875;46,03638579
"int27_disp47";27;0,051961524;519,6152423;1,701660156;46,97424202
"int27_disp48";27;0,051961524;519,6152423;1,681132507;47,99178887
"int27_disp49";27;0,051961524;519,6152423;1,659375;48,99405928
"int27_disp50";27;0,051961524;519,6152423;1,643762207;50,00994326
"int27_disp51";27;0,051961524;519,6152423;1,621484375;50,99766403
"int27_disp52";27;0,051961524;519,6152423;1,605273438;51,95324866
"int27_disp53";27;0,051961524;519,6152423;1,6;52,99745003
"int27_disp54";27;0,051961524;519,6152423;1,56875;53,99649498
"int27_disp55";27;0,051961524;519,6152423;1,553125;54,98342775
"int27_disp56";27;0,051961524;519,6152423;1,53671875;55,98969847
"int27_disp57";27;0,051961524;519,6152423;1,521875;56,98453795
"int27_disp58";27;0,051961524;519,6152423;1,50625;57,99955414
"int27_disp59";27;0,051961524;519,6152423;1,4875;59,009088
"int27_disp60";27;0,051961524;519,6152423;1,475;60,00466234
"int27_disp61";27;0,051961524;519,6152423;1,46328125;60,96376455
"int27_disp62";27;0,051961524;519,6152423;1,446484375;62,00458646
"int27_disp63";27;0,051961524;519,6152423;1,4328125;62,99489505
"int27_disp64";27;0,051961524;519,6152423;1,421875;63,98635532
"int27_disp65";27;0,051961524;519,6152423;1,4078125;65,03765493
"int27_disp66";27;0,051961524;519,6152423;1,392871094;66,02447128
"int27_disp67";27;0,051961524;519,6152423;1,38125;67,00026112
"int27_disp68";27;0,051961524;519,6152423;1,37109375;68,04141116
"int27_disp69";27;0,051961524;519,6152423;1,35703125;68,98664671
"int27_disp70";27;0,051961524;519,6152423;1,345703125;69,99888484
"int27_disp71";27;0,051961524;519,6152423;1,33515625;70,96332702
"int27_disp72";27;0,051961524;519,6152423;1,32265625;71,98682742
"int27_disp73";27;0,051961524;519,6152423;1,3125;73,01199027
"int27_disp74";27;0,051961524;519,6152423;1,29921875;74,04183239
"int27_disp75";27;0,051961524;519,6152423;1,290625;74,95415951
"int28_disp2";28;0,052915026;529,1502622;12,5;1,986115964
"int28_disp3";28;0,052915026;529,1502622;9;3,035094299
"int28_disp4";28;0,052915026;529,1502622;7,3125;3,97191072
"int28_disp5";28;0,052915026;529,1502622;6,25;5,023882874
"int28_disp6";28;0,052915026;529,1502622;5,59375;6,044558386
"int28_disp7";28;0,052915026;529,1502622;5,125;6,961521847
"int28_disp8";28;0,052915026;529,1502622;4,6875;7,990449004
"int28_disp9";28;0,052915026;529,1502622;4,403320313;9,03553755
"int28_disp10";28;0,052915026;529,1502622;4,125;10,0170009
"int28_disp11";28;0,052915026;529,1502622;3,9140625;11,0178018
"int28_disp12";28;0,052915026;529,1502622;3,734375;11,98349231
"int28_disp13";28;0,052915026;529,1502622;3,5546875;12,96392114
"int28_disp14";28;0,052915026;529,1502622;3,4140625;13,98487369
"int28_disp15";28;0,052915026;529,1502622;3,28125;15,031984
"int28_disp16";28;0,052915026;529,1502622;3,15625;16,01068964
"int28_disp17";28;0,052915026;529,1502622;3,0625;17,01616793
"int28_disp18";28;0,052915026;529,1502622;2,96484375;17,95814826
"int28_disp19";28;0,052915026;529,1502622;2,875;19,02199975
"int28_disp20";28;0,052915026;529,1502622;2,796875;20,03219472
"int28_disp21";28;0,052915026;529,1502622;2,71875;20,99197371
"int28_disp22";28;0,052915026;529,1502622;2,640625;22,03638371
"int28_disp23";28;0,052915026;529,1502622;2,580078125;23,04055566
"int28_disp24";28;0,052915026;529,1502622;2,51953125;23,95941758
"int28_disp25";28;0,052915026;529,1502622;2,4609375;24,99817436
"int28_disp26";28;0,052915026;529,1502622;2,409667969;25,96917515
"int28_disp27";28;0,052915026;529,1502622;2,361328125;26,96464955
"int28_disp28";28;0,052915026;529,1502622;2,3125;27,95469606
"int28_disp29";28;0,052915026;529,1502622;2,265625;28,9510251
"int28_disp30";28;0,052915026;529,1502622;2,21875;29,99617875
"int28_disp31";28;0,052915026;529,1502622;2,181640625;31,04179599
"int28_disp32";28;0,052915026;529,1502622;2,14453125;31,96839134
"int28_disp33";28;0,052915026;529,1502622;2,109375;32,99453607
"int28_disp34";28;0,052915026;529,1502622;2,0703125;33,96702022
"int28_disp35";28;0,052915026;529,1502622;2,0390625;35,04514888
"int28_disp36";28;0,052915026;529,1502622;2,0078125;35,95965087
"int28_disp37";28;0,052915026;529,1502622;1,975;36,96729824
"int28_disp38";28;0,052915026;529,1502622;1,94375;38,04055481
"int28_disp39";28;0,052915026;529,1502622;1,9140625;38,96180789
"int28_disp40";28;0,052915026;529,1502622;1,886406708;40,01306486
"int28_disp41";28;0,052915026;529,1502622;1,859179688;41,02920056
"int28_disp42";28;0,052915026;529,1502622;1,834375;42,02875017
"int28_disp43";28;0,052915026;529,1502622;1,8109375;42,95094392
"int28_disp44";28;0,052915026;529,1502622;1,7859375;44,04593517
"int28_disp45";28;0,052915026;529,1502622;1,7625;45,02153465
"int28_disp46";28;0,052915026;529,1502622;1,740234375;46,0165778
"int28_disp47";28;0,052915026;529,1502622;1,71875;46,96558566
"int28_disp48";28;0,052915026;529,1502622;1,696679688;47,95493129
"int28_disp49";28;0,052915026;529,1502622;1,674951172;49,00297179
"int28_disp50";28;0,052915026;529,1502622;1,659375;50,04366999
"int28_disp51";28;0,052915026;529,1502622;1,637499189;51,03664212
"int28_disp52";28;0,052915026;529,1502622;1,61875;52,00128295
"int28_disp53";28;0,052915026;529,1502622;1,599999997;53,02338337
"int28_disp54";28;0,052915026;529,1502622;1,5875;53,9613266
"int28_disp55";28;0,052915026;529,1502622;1,569580078;54,95139661
"int28_disp56";28;0,052915026;529,1502622;1,553125;55,96709563
"int28_disp57";28;0,052915026;529,1502622;1,5359375;57,01388512
"int28_disp58";28;0,052915026;529,1502622;1,521875;58,02414093
"int28_disp59";28;0,052915026;529,1502622;1,504492188;58,9998739
"int28_disp60";28;0,052915026;529,1502622;1,49140625;59,98154068
"int28_disp61";28;0,052915026;529,1502622;1,47734375;60,95426257
"int28_disp62";28;0,052915026;529,1502622;1,4609375;62,04908796
"int28_disp63";28;0,052915026;529,1502622;1,448828125;62,95876652
"int28_disp64";28;0,052915026;529,1502622;1,434080505;64,02759485
"int28_disp65";28;0,052915026;529,1502622;1,421484375;64,98078361
"int28_disp66";28;0,052915026;529,1502622;1,409474945;65,98527199
"int28_disp67";28;0,052915026;529,1502622;1,396408081;67,0037149
"int28_disp68";28;0,052915026;529,1502622;1,3828125;68,04367025
"int28_disp69";28;0,052915026;529,1502622;1,371875;69,0356936
"int28_disp70";28;0,052915026;529,1502622;1,35859375;70,01403526
"int28_disp71";28;0,052915026;529,1502622;1,3484375;71,04463317
"int28_disp72";28;0,052915026;529,1502622;1,337695313;72,04055988
"int28_disp73";28;0,052915026;529,1502622;1,327734375;73,04121072
"int28_disp74";28;0,052915026;529,1502622;1,315643311;73,99727759
"int28_disp75";28;0,052915026;529,1502622;1,3;75,009871
"int29_disp2";29;0,053851648;538,5164807;13;2,015598894
"int29_disp3";29;0,053851648;538,5164807;9,03125;2,971612028
"int29_disp4";29;0,053851648;538,5164807;7,25;4,049880594
"int29_disp5";29;0,053851648;538,5164807;6,3125;4,981199246
"int29_disp6";29;0,053851648;538,5164807;5,625;6,004080296
"int29_disp7";29;0,053851648;538,5164807;5,125;7,014429883
"int29_disp8";29;0,053851648;538,5164807;4,75;8,013929881
"int29_disp9";29;0,053851648;538,5164807;4,4375;8,98529907
"int29_disp10";29;0,053851648;538,5164807;4,171875;10,02247562
"int29_disp11";29;0,053851648;538,5164807;3,96875;11,0097699
"int29_disp12";29;0,053851648;538,5164807;3,75;12,04717922
"int29_disp13";29;0,053851648;538,5164807;3,595703125;12,97085573
"int29_disp14";29;0,053851648;538,5164807;3,4375;14,0123234
"int29_disp15";29;0,053851648;538,5164807;3,3203125;14,97420209
"int29_disp16";29;0,053851648;538,5164807;3,203125;16,03020002
"int29_disp17";29;0,053851648;538,5164807;3,08984375;16,98968449
"int29_disp18";29;0,053851648;538,5164807;3,000030518;17,96733514
"int29_disp19";29;0,053851648;538,5164807;2,90625;18,97671919
"int29_disp20";29;0,053851648;538,5164807;2,81640625;20,04934119
"int29_disp21";29;0,053851648;538,5164807;2,7421875;20,95751855
"int29_disp22";29;0,053851648;538,5164807;2,671875;22,04749832
"int29_disp23";29;0,053851648;538,5164807;2,601501465;23,04717779
"int29_disp24";29;0,053851648;538,5164807;2,546875;23,97663756
"int29_disp25";29;0,053851648;538,5164807;2,486328125;25,02503853
"int29_disp26";29;0,053851648;538,5164807;2,4296875;26,01326131
"int29_disp27";29;0,053851648;538,5164807;2,376953125;27,02579656
"int29_disp28";29;0,053851648;538,5164807;2,3359375;27,99893309
"int29_disp29";29;0,053851648;538,5164807;2,28125;28,98123701
"int29_disp30";29;0,053851648;538,5164807;2,2421875;30,04976815
"int29_disp31";29;0,053851648;538,5164807;2,205566406;30,9948993
"int29_disp32";29;0,053851648;538,5164807;2,1640625;31,95935898
"int29_disp33";29;0,053851648;538,5164807;2,12890625;32,97805446
"int29_disp34";29;0,053851648;538,5164807;2,09375;33,95655815
"int29_disp35";29;0,053851648;538,5164807;2,0546875;34,99963733
"int29_disp36";29;0,053851648;538,5164807;2,025390625;36,015817
"int29_disp37";29;0,053851648;538,5164807;1,996875;36,95276889
"int29_disp38";29;0,053851648;538,5164807;1,959375;38,00253553
"int29_disp39";29;0,053851648;538,5164807;1,93125;38,98192051
"int29_disp40";29;0,053851648;538,5164807;1,899999905;40,03450927
"int29_disp41";29;0,053851648;538,5164807;1,88125;40,98472349
"int29_disp42";29;0,053851648;538,5164807;1,853125;42,0100468
"int29_disp43";29;0,053851648;538,5164807;1,825;43,01707266
"int29_disp44";29;0,053851648;538,5164807;1,804296875;44,02406236
"int29_disp45";29;0,053851648;538,5164807;1,7796875;45,04614434
"int29_disp46";29;0,053851648;538,5164807;1,75625;46,04984256
"int29_disp47";29;0,053851648;538,5164807;1,735791016;47,03543988
"int29_disp48";29;0,053851648;538,5164807;1,7140625;48,03323972
"int29_disp49";29;0,053851648;538,5164807;1,7;49,03235382
"int29_disp50";29;0,053851648;538,5164807;1,6765625;50,00192848
"int29_disp51";29;0,053851648;538,5164807;1,65625;50,98548791
"int29_disp52";29;0,053851648;538,5164807;1,637780762;51,95348567
"int29_disp53";29;0,053851648;538,5164807;1,61953125;53,00027217
"int29_disp54";29;0,053851648;538,5164807;1,599996948;54,01540466
"int29_disp55";29;0,053851648;538,5164807;1,584375;54,99664345
"int29_disp56";29;0,053851648;538,5164807;1,56875;55,9843902
"int29_disp57";29;0,053851648;538,5164807;1,55;57,0266996
"int29_disp58";29;0,053851648;538,5164807;1,5375;58,03875035
"int29_disp59";29;0,053851648;538,5164807;1,521875;58,96578017
"int29_disp60";29;0,053851648;538,5164807;1,50625;60,02242365
"int29_disp61";29;0,053851648;538,5164807;1,490625;61,04779691
"int29_disp62";29;0,053851648;538,5164807;1,477929688;61,95197562
"int29_disp63";29;0,053851648;538,5164807;1,46484375;63,0156938
"int29_disp64";29;0,053851648;538,5164807;1,44921875;63,99112452
"int29_disp65";29;0,053851648;538,5164807;1,437109375;65,01139838
"int29_disp66";29;0,053851648;538,5164807;1,424023438;65,95402492
"int29_disp67";29;0,053851648;538,5164807;1,412609923;66,96316129
"int29_disp68";29;0,053851648;538,5164807;1,399769719;67,97309778
"int29_disp69";29;0,053851648;538,5164807;1,387500191;69,04900177
"int29_disp70";29;0,053851648;538,5164807;1,374902344;70,0120131
"int29_disp71";29;0,053851648;538,5164807;1,3625;70,99033002
"int29_disp72";29;0,053851648;538,5164807;1,352050781;71,97517935
"int29_disp73";29;0,053851648;538,5164807;1,340917969;73,01037062
"int29_disp74";29;0,053851648;538,5164807;1,328613281;73,96967496
"int29_disp75";29;0,053851648;538,5164807;1,318945313;75,02129678
"int30_disp2";30;0,054772256;547,7225575;12,625;2,040502359
"int30_disp3";30;0,054772256;547,7225575;9;2,966227694
"int30_disp4";30;0,054772256;547,7225575;7,375;3,992734744
"int30_disp5";30;0,054772256;547,7225575;6,375;5,005757879
"int30_disp6";30;0,054772256;547,7225575;5,6875;6,032870166
"int30_disp7";30;0,054772256;547,7225575;5,1875;7,020886264
"int30_disp8";30;0,054772256;547,7225575;4,8125;8,043310431
"int30_disp9";30;0,054772256;547,7225575;4,484375;8,963778441
"int30_disp10";30;0,054772256;547,7225575;4,21875;9,979228658
"int30_disp11";30;0,054772256;547,7225575;3,984375;10,956617
"int30_disp12";30;0,054772256;547,7225575;3,796875;12,02967959
"int30_disp13";30;0,054772256;547,7225575;3,625;13,04572838
"int30_disp14";30;0,054772256;547,7225575;3,5;13,95109691
"int30_disp15";30;0,054772256;547,7225575;3,3515625;14,97974008
